id,value
farm1,44.9208029756814
farm1,31.5821442947343
farm1,23.8391418147101
farm1,32.5362122584195
farm1,41.3018928110713
farm1,55.2781464635615
farm1,57.8662548760288
farm1,41.5842617245453
farm1,31.0614237389978
farm1,46.1678131493902
farm1,51.2710339566285
farm1,57.2958671864327
farm1,44.6385881372909
farm1,54.2213209526798
farm1,32.3044470563432
farm1,41.0830362947378
farm1,48.1519210278622
farm1,33.7839079233295
farm1,41.8595586199582
farm1,46.9135885749148
farm1,46.2506092671425
farm1,62.3696717771656
farm1,42.9855992479751
farm1,34.6020502175257
farm1,53.0008416924321
farm1,54.0877492463398
farm1,30.102045152251
farm1,44.8432946040087
farm1,27.3373866476737
farm1,45.1553067423051
farm1,32.7747015842284
farm1,35.0122894488351
farm1,51.4275060950963
farm1,53.0279046410999
farm1,42.1855063939051
farm1,47.6237832250734
farm1,35.0610000044531
farm1,33.0767948627053
farm1,66.8762993661648
farm1,45.780132378208
farm1,34.2658312765391
farm1,52.5932990434503
farm1,27.1095247695282
farm1,56.8524031970659
farm1,39.3981273628654
farm1,45.6144081393619
farm1,31.6751862679091
farm1,44.449874130577
farm1,65.4069288593381
farm1,43.498667734514
farm1,39.3219813669983
farm1,56.8968721371679
farm1,50.5243306107961
farm1,60.4173311107982
farm1,49.5462894729679
farm1,42.3684953964654
farm1,45.035937872495
farm1,39.614412809867
farm1,44.5655541200231
farm1,40.0269542242545
farm1,40.1684358926581
farm1,38.9498905265432
farm1,34.078831241361
farm1,31.8914469905066
farm1,31.3264994007189
farm1,53.4066578801435
farm1,61.2832498917794
farm1,42.5652714725823
farm1,46.6734839966465
farm1,38.3649265107162
farm1,34.4900001866725
farm1,54.4427870624962
farm1,25.2535952958615
farm1,45.8129519019558
farm1,47.7557700329567
farm1,43.4805801269078
farm1,47.2838661537465
farm1,39.8214276764399
farm1,57.7043265943276
farm1,48.3016537657272
farm1,45.1213064404126
farm1,45.4692223303017
farm1,59.9373706779872
farm1,45.4809120093181
farm1,56.8036556877354
farm1,52.6379573592007
farm1,67.3880238240026
farm1,46.611430070053
farm1,37.3728707031309
farm1,42.6953102723538
farm1,34.9360488682422
farm1,27.2008388674705
farm1,54.0309454415099
farm1,36.1232367497297
farm1,70.3918329282611
farm1,42.1913502377545
farm1,24.8306246177415
farm1,39.8180616027532
farm1,51.6453631109531
farm1,63.9165930900453
farm1,26.2698179849998
farm1,27.3890231563134
farm1,42.5673253020427
farm1,43.7122699165396
farm1,37.5482651770588
farm1,50.9650322805716
farm1,52.0583218575464
farm1,56.8793572984953
farm1,53.8163275285568
farm1,42.8887856869349
farm1,41.3206903691235
farm1,45.1969145930706
farm1,41.7731096982567
farm1,36.5878471350922
farm1,30.9745319061308
farm1,38.4906698384122
farm1,37.0271446332055
farm1,44.4555577143124
farm1,49.6106015934916
farm1,39.1246497774266
farm1,52.7400329708187
farm1,35.9755200632663
farm1,33.6065564407846
farm1,45.6120692328341
farm1,53.3488121245369
farm1,47.1245022515004
farm1,40.9795286896509
farm1,39.5855285693366
farm1,31.8384161515192
farm1,49.3118116482237
farm1,47.3909633123146
farm1,49.7512950068358
farm1,31.0821510114872
farm1,34.6101802412674
farm1,34.4998001734555
farm1,59.1968905762151
farm1,32.3499987622643
farm1,41.55543645422
farm1,52.146252531522
farm1,61.3604143848874
farm1,53.9439417696049
farm1,26.1414241268778
farm1,48.368532228981
farm1,44.6505251472837
farm1,59.8440351827495
farm1,44.8633986688979
farm1,47.1741318613909
farm1,61.8602982423998
farm1,49.6925523888932
farm1,46.2462820207212
farm1,46.6065494574648
farm1,41.5664249658783
farm1,65.0952003501151
farm1,33.8820964753577
farm1,46.8582255246965
farm1,65.7427299123152
farm1,44.9160887616212
farm1,45.8113756504143
farm1,38.9087925642345
farm1,51.1009716712845
farm1,34.7018960714783
farm1,41.8015042897732
farm1,40.75806170964
farm1,46.3918632470242
farm1,41.9284244201421
farm1,55.0608825828739
farm1,35.807176262948
farm1,39.1971804243716
farm1,48.0259105745566
farm1,36.0514964117557
farm1,33.7498535705378
farm1,46.8792145507105
farm1,41.7189009558335
farm1,35.0786031700632
farm1,40.1761698107102
farm1,35.2646329164672
farm1,62.1397259311844
farm1,34.6593085538426
farm1,50.4042156829962
farm1,40.6420533564299
farm1,23.6568437751709
farm1,44.7905685112434
farm1,48.9790350410056
farm1,34.3015707830144
farm1,66.3827745302187
farm1,52.4754368779584
farm1,44.5970183931182
farm1,41.467540894787
farm1,66.3281391269881
farm1,35.7661371075499
farm1,54.4015937560743
farm1,45.5975594947713
farm1,49.0460165321536
farm1,34.8340843492653
farm1,45.2452179809063
farm1,69.9716027558286
farm1,30.6824047769635
farm1,58.7932955169501
farm1,55.2548927069615
farm1,46.4402654502962
farm1,55.8734875452736
farm1,43.3283427114611
farm1,42.9400181770698
farm1,40.9416411724713
farm1,39.8943681595978
farm1,47.3140404802301
farm1,43.5739534937504
farm1,36.4422982607438
farm1,33.7469297662582
farm1,52.9624627610369
farm1,50.3038620815208
farm1,33.8697914290488
farm1,52.5850824049143
farm1,50.395600553441
farm1,50.6333822339937
farm1,28.8888908892982
farm1,40.8839225067108
farm1,52.8231508963094
farm1,52.8195312084234
farm1,31.5627664003115
farm1,34.102576370276
farm1,33.583691985067
farm1,63.0840643074894
farm1,42.7696646900943
farm1,22.4310518234116
farm1,59.5657041482166
farm1,43.6115649938303
farm1,49.6608864880926
farm1,52.6875119327867
farm1,50.1964715114211
farm1,61.6378156660823
farm1,45.6523417686181
farm1,55.6904898446743
farm1,51.2672809022455
farm1,61.390649671504
farm1,40.4463445986228
farm1,37.5598266811778
farm1,55.9845017721545
farm1,53.8494735268185
farm1,26.2906405848807
farm1,44.6511342780775
farm1,44.2825397341381
farm1,47.902812445456
farm1,41.9052261302758
farm1,48.0809823007371
farm1,42.8993446048761
farm1,45.1213364115891
farm1,68.2397221492135
farm1,38.1501260866043
farm1,45.531503522752
farm1,43.5967996395777
farm1,48.5145319946492
farm1,52.2939797658532
farm1,27.6742107903647
farm1,42.3040250586144
farm1,49.8728236350732
farm1,54.7060732236345
farm1,55.3661874958843
farm1,38.6439904659495
farm1,48.2247683316456
farm1,32.2436042295793
farm1,50.2327205976877
farm1,40.6002517172658
farm1,30.4576073518067
farm1,51.2808486512717
farm1,45.6344624375308
farm1,57.4789911288152
farm1,28.9302650054116
farm1,46.5665243436503
farm1,27.5439979526623
farm1,50.0862690920302
farm1,55.0808088909488
farm1,44.7322746713645
farm1,43.8746329234516
farm1,48.8766914963806
farm1,44.9873598097357
farm1,41.5374797493279
farm1,32.424766311363
farm1,44.6470531783484
farm1,59.7347096776646
farm1,56.3487306698262
farm1,48.0673428094988
farm1,30.9938124413595
farm1,34.1865648543214
farm1,54.0179442593032
farm1,56.9483848264223
farm1,43.2139488754162
farm1,45.942295786863
farm1,32.2023271522687
farm1,53.433360848965
farm1,20.2555023560388
farm1,29.2910564205491
farm1,56.8405798891347
farm1,55.2425247372779
farm1,35.040361860974
farm1,53.6198773495916
farm1,38.7776053053633
farm1,45.3871225962695
farm1,73.4990624505329
farm1,42.8425386075137
farm1,52.2076012408512
farm1,45.6464920969092
farm1,54.237685741508
farm1,51.9653068186956
farm1,26.8941689635272
farm1,60.3738191138094
farm1,40.06078951008
farm1,48.4188712537428
farm1,47.8750806783345
farm1,39.6357501907216
farm1,59.6916513278409
farm1,45.8799298810139
farm1,46.8625470166476
farm1,45.8764089612277
farm1,47.2166426108696
farm1,55.5588248215925
farm1,66.0153475787504
farm1,34.9738605156681
farm1,55.9433895598346
farm1,44.2122873007972
farm1,40.8959832306637
farm1,31.5332998329763
farm1,40.157384293465
farm1,36.6861433756438
farm1,50.0376340082841
farm1,46.8459015060384
farm1,40.5140179282192
farm1,43.1619708893667
farm1,47.7835809619653
farm1,60.8455592178565
farm1,57.5757168491178
farm1,43.4581585880078
farm1,44.9923654825381
farm1,39.2670267761
farm1,39.8806841081322
farm1,53.9313886468523
farm1,36.4728398736564
farm1,46.8000835756985
farm1,39.7508033684572
farm1,46.8580994312047
farm1,48.2500474819583
farm1,46.7481330889096
farm1,38.0687361540048
farm1,39.2211310615886
farm1,20.7255678638197
farm1,52.4145785942619
farm1,52.3907974697763
farm1,47.7269885387313
farm1,61.1786113990306
farm1,54.4304218300407
farm1,49.6727394428734
farm1,39.6312243109086
farm1,45.9521161190667
farm1,32.7452734935653
farm1,40.798007166773
farm1,48.2728290540343
farm1,30.8573916595666
farm1,61.0187953444578
farm1,65.6327060715334
farm1,54.7770522764716
farm1,42.157775453675
farm1,50.3731878357121
farm1,48.6754575592555
farm1,56.3958718224729
farm1,25.307358848079
farm1,63.5668209225526
farm1,37.5358671496179
farm1,49.840453428901
farm1,51.0889741840382
farm1,45.6130718039358
farm1,36.3483288254944
farm1,43.8654344475367
farm2,37.934061427407
farm2,34.7549072185666
farm2,49.9377478834289
farm2,46.3453525869848
farm2,51.5481620414443
farm2,36.8923327554369
farm2,40.9280471521192
farm2,45.0939427210301
farm2,41.2590534658561
farm2,40.3648547871069
farm2,53.1887170440216
farm2,52.131571102838
farm2,30.4138864889283
farm2,49.3923314075427
farm2,47.4844904180147
farm2,40.1499412991095
farm2,52.1521841881813
farm2,45.4987244318154
farm2,30.3007307637702
farm2,42.1758856283747
farm2,39.9994732753274
farm2,45.3212157828087
farm2,49.2054698712332
farm2,38.2185279188585
farm2,32.6808173191952
farm2,24.5203165729181
farm2,40.8633437143811
farm2,40.2175747186224
farm2,50.5786051920817
farm2,44.7058375732445
farm2,46.1111021981593
farm2,37.6083113278457
farm2,37.0426593667481
farm2,43.4512064825191
farm2,35.1577395298252
farm2,46.560768461235
farm2,29.7710018134272
farm2,40.2634362325289
farm2,48.1231209065472
farm2,45.3577684477796
farm2,42.591650366886
farm2,57.4882372666271
farm2,53.8113040542625
farm2,40.5836961510481
farm2,38.1589183492054
farm2,47.0956805138319
farm2,49.3679878527136
farm2,47.8325160750141
farm2,48.4124628200222
farm2,33.1673038773625
farm2,42.0652779780762
farm2,31.8400248517466
farm2,41.4167689363635
farm2,38.9584659743515
farm2,57.532637661472
farm2,32.4296919894374
farm2,39.4576621008673
farm2,45.1704585017022
farm2,42.0684831621836
farm2,39.0127320804567
farm2,37.6799514305322
farm2,36.9558451883441
farm2,47.9427165550496
farm2,40.8549333659794
farm2,47.337709068917
farm2,40.6565688000821
farm2,37.5504763347985
farm2,29.3718235990807
farm2,48.9100937200767
farm2,44.0423801769441
farm2,43.2608172842386
farm2,48.61099892548
farm2,50.9878057041342
farm2,48.7635970309369
farm2,44.8888092250116
farm2,27.0571467127545
farm2,40.1853010710049
farm2,37.1690772037517
farm2,52.6795242273088
farm2,36.3175728364301
farm2,54.1239818222786
farm2,34.1703028190804
farm2,48.3710830767541
farm2,35.8139580111718
farm2,42.162109782548
farm2,55.5374066273861
farm2,42.1906359534881
farm2,48.0945102323425
farm2,41.6930452747604
farm2,48.7213897595083
farm2,36.5258822712366
farm2,44.3899242916164
farm2,35.3484367307852
farm2,52.2405224000979
farm2,40.4740108881319
farm2,48.0284136284122
farm2,41.5341458828919
farm2,36.3715380531426
farm2,45.6816165633874
farm2,57.4806616555715
farm2,32.2238437768603
farm2,41.1787146744606
farm2,46.0862677006966
farm2,25.9422980609692
farm2,34.2591768331856
farm2,28.011150066041
farm2,60.7541661428208
farm2,45.9516576826573
farm2,50.1709669117039
farm2,43.8533876276267
farm2,51.4933849255556
farm2,31.6552960865854
farm2,23.9354981259366
farm2,50.5360299649054
farm2,46.3041434068164
farm2,34.9862651685307
farm2,28.9725177844689
farm2,44.6101054662047
farm2,43.1608000512808
farm2,39.3898598202799
farm2,40.8627340495457
farm2,37.6530420608613
farm2,41.1118191219798
farm2,41.3836077336827
farm2,46.3342476278193
farm2,28.0768873939521
farm2,32.2037849394105
farm2,35.2842797794774
farm2,42.7806545782346
farm2,42.5270015935703
farm2,38.0247170439585
farm2,30.6849255836523
farm2,44.0757321719665
farm2,43.7806744389621
farm2,55.0219433026445
farm2,40.4422242518573
farm2,42.231669892297
farm2,51.2063238413062
farm2,44.3643740046725
farm2,43.1226706325453
farm2,45.7838944382604
farm2,42.2393442983311
farm2,45.841607245783
farm2,29.7140248399881
farm2,56.3542581740905
farm2,44.0476300755799
farm2,34.8052477089208
farm2,42.7689219045348
farm2,50.2750694772355
farm2,32.3484132938152
farm2,44.1640613485924
farm2,37.6573873339511
farm2,50.9451551124396
farm2,58.4240686030098
farm2,40.0530591876791
farm2,37.8326391200147
farm2,41.2440305852829
farm2,45.363271879227
farm2,38.8934340697413
farm2,50.2425588338375
farm2,47.1516594134332
farm2,46.5928437055334
farm2,36.7518979425755
farm2,39.7114752151178
farm2,45.4741044150636
farm2,46.2842490900377
farm2,41.3126928205402
farm2,41.4989311983308
farm2,45.2528815866095
farm2,32.4800833909881
farm2,47.9918158931121
farm2,36.0473445339064
farm2,40.2800032757224
farm2,43.4136739137998
farm2,36.4394586045424
farm2,44.0328010066908
farm2,26.5569024000348
farm2,44.5974248090836
farm2,42.2321626798064
farm2,56.570554868656
farm2,37.8915418148881
farm2,40.3616394217426
farm2,38.8758504955341
farm2,18.5060802436718
farm2,53.7077291661378
farm2,48.5226850583887
farm2,44.1374776583267
farm2,40.5047417791758
farm2,38.9757135414656
farm2,45.8496204254951
farm2,41.1694114398697
farm2,45.4457758267524
farm2,24.7965123382095
farm2,39.0354506679484
farm2,44.5432897252765
farm2,45.9562969640759
farm2,50.879328749471
farm2,37.64611748838
farm2,40.791300235064
farm2,55.7993498055048
farm2,45.2777636314606
farm2,55.5968990313654
farm2,35.7295002982965
farm2,49.0364880167396
farm2,50.5879812654209
farm2,46.7086547410813
farm2,41.3735884254282
farm2,37.3740834976127
farm2,41.5118846053221
farm2,34.4190303111309
farm2,41.7800157391555
farm2,49.5403476289606
farm2,41.4519594562739
farm2,26.0582744071795
farm2,58.0715295166369
farm2,46.2832993626581
farm2,42.3996710855507
farm2,26.4578798188901
farm2,41.9737096364139
farm2,42.8376743977572
farm2,41.5707641266173
farm2,38.0528373821302
farm2,37.757341102636
farm2,30.8269464027483
farm2,31.4391579924134
farm2,34.9056091852172
farm2,54.9123617077788
farm2,32.3458023116927
farm2,43.1470487562487
farm2,39.9412474336244
farm2,27.9788690854709
farm2,46.273887610873
farm2,47.0272199502426
farm2,39.1050454348762
farm2,36.8788814625144
farm2,54.9295075218918
farm2,39.8107871283774
farm2,38.9576885072184
farm2,43.2292159488119
farm2,41.5359747919799
farm2,45.7892070534553
farm2,39.5410592238337
farm2,39.4915964005399
farm2,42.7903330286182
farm2,44.6039648270565
farm2,45.7613573229913
farm2,53.0528151267625
farm2,45.8484288912211
farm2,45.9156713217417
farm2,45.3190967201516
farm2,46.8181743001684
farm2,42.9978077996394
farm2,37.150072331976
farm2,44.9720117672059
farm2,34.3254946593561
farm2,37.4634719210169
farm2,42.30289466956
farm2,43.3077714000447
farm2,40.7148102961348
farm2,52.7586640463719
farm2,45.5302966761376
farm2,46.4636744284441
farm2,43.1095040832563
farm2,37.6348182587606
farm2,31.0774542379356
farm2,46.3561656114222
farm2,43.0258933103779
farm2,53.60237600684
farm2,42.2401354959004
farm2,38.0670897797606
farm2,44.4871939237694
farm2,41.1144530735954
farm2,34.0546638175984
farm2,48.3692758763977
farm2,37.5603808740108
farm2,51.6782954469558
farm2,43.9249041531545
farm2,38.0011436406512
farm2,28.970531172537
farm2,39.800788400069
farm2,52.758706841209
farm2,46.688621131346
farm2,38.9798138458398
farm2,57.2975939491876
farm2,41.708318614223
farm2,29.8122520353208
farm2,48.4121427129414
farm2,40.4316002465397
farm2,44.1604663585442
farm2,59.6718104598953
farm2,49.7897057716633
farm2,34.5242570525687
farm2,39.0040403859985
farm2,36.9111553096892
farm2,49.2909653541359
farm2,42.8963286340292
farm2,37.5428127647853
farm2,40.9075861601196
farm2,47.0765589732872
farm2,38.4364610797584
farm2,48.8388232046836
farm2,39.0539211623417
farm2,43.225457521424
farm2,44.3238604434747
farm2,53.4252476414448
farm2,42.6878004642137
farm2,47.0766531266763
farm2,39.1811328250993
farm2,54.0929517093254
farm2,50.9100537563952
farm2,27.8883860439098
farm2,42.9910721731039
farm2,44.7073525458694
farm2,33.5963660504948
farm2,32.3067870994463
farm2,44.2742538613826
farm2,35.1605771745302
farm2,53.9107194021448
farm2,46.9727341701068
farm2,35.156360896824
farm2,39.1519633596969
farm2,30.0128518365855
farm2,38.8972388388422
farm2,46.5485862454149
farm2,36.3665147271444
farm2,41.4304011522425
farm2,42.0100267352197
farm2,43.8535264365231
farm2,40.9197194330905
farm2,51.693534740546
farm2,45.7690303190052
farm2,37.3967230493461
farm2,38.1985916903397
farm2,45.8647461423612
farm2,33.7858323015192
farm2,38.6622601776283
farm2,42.4042011925783
farm2,38.3278221532973
farm2,49.1763062306125
farm2,61.7868464485528
farm2,45.266655790778
farm2,40.9629239779466
farm2,38.5085472648875
farm2,30.4413493177672
farm2,39.9587371456377
farm2,49.1637315974575
farm2,42.8896681916883
farm2,41.7323780202634
farm2,36.945753463348
farm2,40.9863726474476
farm2,42.4858584608626
farm2,41.9079855156536
farm2,41.453124922424
farm2,47.8954670649795
farm2,39.1008296434992
farm2,55.5145574927295
farm2,35.2817917155631
farm2,52.7039850526631
farm2,40.9236775756327
farm2,38.4714939406046
farm2,35.6021335560239
farm2,37.0225560448645
farm2,44.6420004869084
farm2,40.5119016214296
farm2,40.9993354699294
farm2,39.0131901643059
farm2,46.3785752112011
farm2,47.7809037905962
farm2,45.7681881165681
farm2,40.1110080866254
farm2,44.7651665442278
farm2,48.4730765869101
farm2,49.3633993275753
farm2,37.8631602499018
farm2,42.2611705276148
farm2,42.5913380724683
farm2,39.296677214383
farm2,43.4509138270077
farm2,43.6501357904347
farm2,41.4529739957221
farm2,28.3047081527909
farm2,46.8173019600893
farm2,44.7819648814164
farm2,46.6176300307621
farm2,51.2552891075446
farm2,35.6603783744624
farm2,34.4846405065374
farm2,39.6499335095857
farm2,41.3315838295139
farm2,33.7463199494777
farm2,40.8853910728196
farm2,43.8283311331837
farm2,36.3120868484203
farm2,39.3026821344582
farm2,38.22999367359
farm2,46.9519819486344
farm2,52.7940586780991
farm2,46.9951950984757
farm2,41.568004851869
farm2,49.3340654183983
farm2,55.4190965969592
farm2,38.9506047174452
farm2,47.119715971128
farm2,41.9868013094359
farm2,44.6449091781676
farm2,40.297211250124
farm2,39.0523952782872
farm2,42.873793450777
farm2,46.2874634238023
farm2,31.7690023341306
farm2,45.3995787632539
farm2,41.7875860197774
farm2,38.261722086269
farm2,53.6716355053187
farm2,51.7747624901875
farm2,34.3693571512769
farm2,37.3296220800926
farm2,37.2175068586701
farm2,43.742843979069
farm2,43.0916654111859
farm2,47.9979615758157
farm2,55.1091843607
farm2,35.6869485467373
farm2,48.7650453733981
farm2,31.3766831939162
farm2,38.6375747837545
farm2,45.5767828233069
farm2,44.2684458888258
farm2,36.1010210337574
farm2,54.424973717926
farm2,38.8419470775488
farm2,49.6257002675129
farm2,37.4565017833975
farm2,39.8800892588849
farm2,48.1165818909154
farm2,42.5014113970507
farm2,37.9894568714785
farm2,34.1465580297518
farm2,41.9103351018144
farm2,54.7257356370275
farm2,42.3319250243107
farm2,52.5984294958179
farm2,38.6245164543401
farm2,43.6442063707107
farm2,37.1090993367482
farm2,52.1139581388498
farm2,43.6896715843103
farm2,45.4203942091496
farm2,36.076295228586
farm2,38.0813242575411
farm2,40.4738895315014
farm2,44.9581012841273
farm2,39.3599133004218
farm2,38.6739547652431
farm2,48.1728152253148
farm2,30.2592164989563
farm2,37.1239877398096
farm2,39.0594234457464
farm2,49.2914409256047
farm2,40.7899845336874
farm2,58.6001666129374
farm2,39.3451411712945
farm2,27.2697200886297
farm2,33.4645851554457
farm2,47.1281973174254
farm2,40.0593307155654
farm2,44.3397219793984
farm2,43.7970759613423
farm2,41.92255285669
farm2,58.6332474703712
farm2,27.819200311731
farm2,40.9673933998308
farm2,54.7766687911411
farm2,48.0911268679507
farm2,31.1995225973832
farm2,40.0405416652962
farm2,31.1192092074563
farm2,35.0277837178729
farm2,35.2359877217214
farm2,47.792138660448
farm2,52.4540450029983
farm2,50.7514753101475
farm2,38.4792318414123
farm2,52.6276002471671
farm2,44.0567761827953
farm2,34.2477195231169
farm2,51.0791360282629
farm2,38.1809409487557
farm2,45.1984582885717
farm2,36.1932565672663
farm2,34.2970694335525
farm2,25.8928769054643
farm2,52.7772521193809
farm2,51.5283255895124
farm2,33.5407414705124
farm2,33.4633892798435
farm2,34.8599061240608
farm2,44.6433270480721
farm2,57.8132525324437
farm2,35.2899914130347
